"phrase_id","lng_id","translation"
"2669","2","Statistik aller Monate des Jahres"
"2669","1","Statistic all months per year"
"2670","2","Liniendicke"
"2670","1","Line width"
"2671","2","Farbe auswählen"
"2671","1","Select color"
"2672","2","Splashbilddatei"
"2672","1","Splash Image File"
"2673","2","Eingebettete Buttongrafiken benutzen"
"2673","1","Use Embedded Button Images"
"2674","2","Logo-Datei"
"2674","1","Logo File"
"2675","2","Splash-Bild skalieren"
"2675","1","Scale Splash Image"
"2676","2","Gelöscht."
"2676","1","Deleted."
"2677","2","Hinzugefügt."
"2677","1","Added."
"2678","2","Kennung"
"2678","1","Identifier"
"2679","2","Hintergrund"
"2679","1","Background"
"2680","2","Vordergrund"
"2680","1","Foreground"
"2681","2","Innenabstand"
"2681","1","Padding"
"2682","2","Aktuelle Position"
"2682","1","Current position"
"2683","2","Maximum (100 %)"
"2683","1","Maximum (100%)"
"2684","2","Minimum (0 %)"
"2684","1","Minimum (0 %)"
"2685","2","Typ löschen"
"2685","1","Delete type"
"2686","2","Bewertung"
"2686","1","Rating"
"2687","2","Stimmen"
"2687","1","Votes"
"2688","2","Positiv"
"2688","1","Positive"
"2689","2","Stimmen insgesamt"
"2689","1","Total Votes"
"2690","2","Seiteninformationen"
"2690","1","Pages Info"
"2691","2","Sprache ignorieren"
"2691","1","Ignore language"
"2692","2","Datenbank-URI"
"2692","1","Database URI"
"2693","2","Suchlänge minimum"
"2693","1","Search length minimum"
"2694","2","MnogoSearch-Fehler"
"2694","1","MnogoSearch error"
"2695","2","Keine Ergebnisse"
"2695","1","No results"
"2696","2","Ungültiges Suchmuster"
"2696","1","Invalid search pattern"
"2697","2","Ergebnismodus"
"2697","1","Result mode"
"2698","2","Präfix Seitentitel"
"2698","1","Page title prefix"
"2699","2","Treffer pro Seite"
"2699","1","Matches per page"
"2700","2","Wortposition"
"2700","1","Word position"
"2701","2","Modus"
"2701","1","Modus"
"2702","2","Button-Titel"
"2702","1","Button Title"
"2703","2","Allgemeine Einstellungen"
"2703","1","General settings"
"2704","2","Land löschen"
"2704","1","Delete country"
"2705","2","Land hinzufügen"
"2705","1","Add country"
"2706","2","Liste zurücksetzen"
"2706","1","Reset list"
"2707","2","Werkseinstellungen wiederherstellen"
"2707","1","Restore factory settings"
"2708","2","Länder"
"2708","1","Countries"
"2709","2","Land aktualisiert."
"2709","1","Country updated."
"2710","2","Basisname"
"2710","1","Base name"
"2711","2","Namen eintragen oder Text entfernen, um zu löschen."
"2711","1","Enter name or remove text to delete it"
"2712","2","Lokalisierte namen"
"2712","1","Localized names"
"2713","2","Kontinent"
"2713","1","Continent"
"2714","2","[Bitte auswählen]"
"2714","1","[Please choose]"
"2715","2","Englischer Name"
"2715","1","English name"
"2716","2","Land bearbeiten"
"2716","1","Edit Country"
"2717","2","Vertikal"
"2717","1","Vertical"
"2718","2","Flash-Variablen"
"2718","1","flashVars"
"2719","2","Embed-ID"
"2719","1","Embed ID"
"2720","2","Object-ID"
"2720","1","Object ID"
"2721","2","Vorschauseite auswählen"
"2721","1","Select preview page"
"2722","2","Wmode"
"2722","1","Wmode"
"2723","2","Script-Access"
"2723","1","Script access"
"2724","2","Nur dann ""No"" auswählen, wenn die Basis-URL für die Skinning-Grafiken angegeben worden ist und die Grafiken auch existieren."
"2724","1","Switch to ""No"" only if skinImagesBaseURL is true and images exist!"
"2725","2","Basis-URL für Skinning-Grafiken"
"2725","1","Skin images base URL"
"2726","2","Rahmen verstecken"
"2726","1","Hide borders"
"2727","2","Steuerung verstecken"
"2727","1","Hide controls"
"2728","2","Video-Höhe"
"2728","1","Video height"
"2729","2","Fortschrittsbalken Farbe 1"
"2729","1","Progress bar color 1"
"2730","2","in Prozent (%)"
"2730","1","in percent (%)"
"2731","2","Automatisch zwischenspeichern"
"2731","1","Automatic buffering"
"2732","2","Flowplayer-Optionen"
"2732","1","Flowplayer options"
"2733","2","Basis-URL"
"2733","1","Base URL"
"2734","2","0xRRGGBB"
"2734","1","0xRRGGBB"
"2735","2","#RRGGBB"
"2735","1","#RRGGBB"
"2736","2","Fortschrittsbalken Farbe 2"
"2736","1","Progress bar color 2"
"2737","2","Flowplayer-Datei"
"2737","1","Flowplayer file"
"2738","2","MediaDB-ID des Flowplayers"
"2738","1","Flowplayer media ID"
"2739","2","Kein Tag ausgewählt!"
"2739","1","No tag selected!"
"2740","2","Link ist Popup"
"2740","1","Link is popup"
"2741","2","Sichtbar"
"2741","1","Visible?"
"2742","2","Linktypname"
"2742","1","Linktype Name"
"2743","2","Optionsname"
"2743","1","Option name"
"2744","2","Nächstes suchen"
"2744","1","Search next"
"2745","2","Suchoption"
"2745","1","Search option"
"2746","2","Aus der Toolbar entfernen"
"2746","1","Remove from toolbar"
"2747","2","Zur Toolbar hinzufügen"
"2747","1","Add to toolbar"
"2748","2","Nach oben"
"2748","1","Up"
"2749","2","Nach unten"
"2749","1","Down"
"2750","2","Englisch"
"2750","1","English"
"2751","2","Deutsch"
"2751","1","German"
"2752","2","Seiten-ID"
"2752","1","Topic ID"
"2753","2","Katalogverknüpfungen"
"2753","1","Catalog Links"
"2754","2","Seiten-ID"
"2754","1","Topic id"
"2756","2","Surfer pro Seite"
"2756","1","Surfers per page"
"2757","2","Linkname"
"2757","1","Link name"
"2758","2","Seitentitel in Links. Der Vorgabewert ""forum"" erzeugt z.B.  Links in der Form ""forum.[Seiten-ID].html""."
"2758","1","Pagename in links, e.g. default value ""forum"" makes a link like ""forum.[id].html""."
"2759","2","Passwort eingeben"
"2759","1","Enter password"
"2760","2","Lange Beschreibungen"
"2760","1","Long descriptions"
"2761","2","Kennung"
"2761","1","Handle"
"2762","2","Änderungsanfrage Verfall"
"2762","1","Change request expiry"
"2763","2","Änderungsanfrage Datum"
"2763","1","Change request date"
"2767","2","Anfrage verfällt in (Stunden)"
"2764","2","Änderungsanfrage Daten"
"2764","1","Change request data"
"2765","2","Änderungsanfrage löschen"
"2765","1","Delete change request"
"2766","2","Passwort ändern"
"2766","1","Password change"
"2767","1","Request expires in (hours)"
"2768","2","Bestätigungsmail"
"2768","1","Confirmation email"
"2769","2","Blog auswählen"
"2769","1","Select blog"
"2770","2","Frau"
"2770","1","Miss"
"2771","2","Liste löschen"
"2771","1","Delete list"
"2772","2","Werkzeugleiste"
"2772","1","Toolbar"
"2773","2","Statusleiste"
"2773","1","Statusbar"
"2774","2","Scrollbars"
"2774","1","Scrollbars"
"2775","2","Menüleiste"
"2775","1","Menubar"
"2776","2","Adressleiste"
"2776","1","Locationbar"
"2777","2","Popup-Fenster skalierbar?"
"2777","1","Popup may be resized?"
"2778","2","Position vom oberen Bildschirmrand."
"2778","1","Position from top of screen."
"2779","2","Leisten anzeigen"
"2779","1","Display Bars"
"2780","2","Oben"
"2780","1","Top"
"2781","2","Position vom linken Bildschirmrand."
"2781","1","Position from left side of screen."
"2782","2","Größe, Position"
"2782","1","Size, Position"
"2783","2","Popup-Konfiguration"
"2783","1","Popup configuration"
"2784","2","LInktyp löschen"
"2784","1","Delete linktype"
"2785","2","Linktyp bearbeiten"
"2785","1","Edit linktype"
"2786","2","Popup-Eigenschaften bearbeiten"
"2786","1","Edit Popup Properties"
"2787","2","Loginfehler melden"
"2787","1","Report login errors"
"2788","2","Möchten Sie wirklich den Linktyp ""%s"" (%d) löschen?"
"2788","1","Do you really want to delete linktype ""%s"" (%d)?"
"2789","2","Linktyp #%d gelöscht."
"2789","1","Linktype #%d deleted."
"2790","2","Neuer Linktyp ""%s"" (%d) wurde erfolgreich angelegt."
"2790","1","New linktype ""%s"" (%d) has been added successfully."
"2791","2","Recht hinzufügen"
"2791","1","Add permission"
"2792","2","Surfer hinzufügen"
"2792","1","Add surfer"
"2793","2","Neue Gruppe hinzugefügt."
"2793","1","New group added."
"2794","2","Neuer Surfer hinzugefügt."
"2794","1","New surfer added."
"2795","2","Letzte Aktivität"
"2795","1","Last activity"
"2796","2","MediaDB verwalten"
"2796","1","Maintain MediaDB"
"2797","2","MIME-Typen verwalten"
"2797","1","Manage mimetypes"
"2798","2","Ordner bearbeiten"
"2798","1","Edit folders"
"2799","2","Dateien bearbeiten"
"2799","1","Edit files"
"2800","2","Benutzergruppenverwaltung"
"2800","1","User group management"
"2801","2","Liste hinzufügen"
"2801","1","Add list"
"2802","2","Vorhergehende"
"2802","1","Previous"
"2803","2","Alle anzeigen"
"2803","1","Show all"
"2805","2","Eine neue Nachricht erstellen"
"2805","1","Compose a new message"
"2806","2","Nachricht erstellen"
"2806","1","Compose message"
"2807","2","Aufgabe hinzufügen"
"2807","1","Add task"
"2808","2","Eine neue Aufgabe hinzufügen"
"2808","1","Add a new task"
"2809","2","Bandbreitenbegrenzung"
"2809","1","Bandwidth shaping"
"2810","2","Dieser Teil der Datei wird direkt gesendet. Sie können die Größe in Einheiten wie 1kB oder 1Mbit eingeben."
"2810","1","This part of the file will be send immediately. You can enter units like 1kB or 1Mbit."
"2811","2","Bandbreitenlimit"
"2811","1","Bandwidth limit"
"2812","2","Range-Header-Unterstützung"
"2812","1","Range header support"
"2813","2","Flash konnte nicht gefunden werden."
"2813","1","Flash not found."
"2814","2","Sie können die Größen in Einheiten wie 1kB oder 1Mbit eingeben."
"2814","1","You can enter units like 1kB or 1Mbit."
"2815","2","Bandbreitenoffset"
"2815","1","Bandwidth offset"
"2816","2","Sorry, Sie haben kein Flash installiert."
"2816","1","Sorry, but you don't have flash installed."
"2817","2","Endung für MIME-Typ hinzufügen"
"2817","1","Add MIME type extension"
"2818","2","Möchten Sie wirklich die Endung ""%s"" für den MIME-Typ ""%s"" löschen?"
"2818","1","Do you really want to delete extension ""%s"" for mimetype ""%s""?"
"2819","2","Die Endung ""%s"" wurde gelöscht."
"2819","1","Extension ""%s"" deleted."
"2820","2","Der MIME-Typ konnte nicht aktualisiert werden."
"2820","1","Mimetype could not be updated."
"2821","2","Die Endung ""%s"" wurde hinzugefügt."
"2821","1","Extension ""%s"" added."
"2822","2","Besitzerverwaltung"
"2822","1","Owner management"
"2823","2","Felderverwaltung"
"2823","1","Field management"
"2824","2","Code-Element hinzufügen"
"2824","1","Add code element"
"2825","2","Elemente"
"2825","1","Elements"
"2826","2","Kein Template gefunden. Füge ein neues hinzu."
"2826","1","No template found. Add a new one."
"2827","2","Kein Element gefunden. Füge ein neues hinzu."
"2827","1","No element found. Add a new one."
"2828","2","Element hinzufügen"
"2828","1","Add element"
"2829","2","Template hinzufügen"
"2829","1","Add template"
"2830","2","Codeverwaltung"
"2830","1","Code management"
"2832","2","Suchen in..."
"2832","1","Search in..."
"2833","2","Templateverwaltung"
"2833","1","Template management"
"2834","2","Code-Template hinzufügen"
"2834","1","Add code template"
"2835","2","Unvollständige Einträge anzeigen"
"2835","1","Show incomplete entries"
"2836","2","Der Inventarcode kann erzeugt werden, indem einer der <b>%d</b> Code-Templates benutzt wird."
"2836","1","The inventory code can be created using one of <b>%d</b> code templates."
"2837","2","Zur Templateverwaltung"
"2837","1","Go to the template management"
"2838","2","Zur Codeverwaltung"
"2838","1","Go to the code management"
"2839","2","Code-Templates"
"2839","1","Code templates"
"2840","2","Inventar-Code"
"2840","1","Iventory code"
"2841","2","Zur Felderverwaltung"
"2841","1","Go to the field management"
"2842","2","Unbenutzte Posten anzeigen."
"2842","1","Show unused items."
"2843","2","Der Inventarcode besteht aus <b>%d</b> Feldern, die <b>%d</b> unterschiedliche Werte enthalten."
"2843","1","The inventory code is comprised of <b>%d</b> fields, that contain <b>%d</b> different values."
"2844","2","Zur Besitzerverwaltung"
"2844","1","Go to the owner management"
"2845","2","Sie haben <b>%d</b> Felder, die in <b>%d</b> unterschiedlichen Kategorien in Ihrer Datenbank gespeichert sind."
"2845","1","You have <b>%d</b> fields ordered by <b>%d</b> categories stored in your database."
"2846","2","Gehe zu"
"2846","1","Go to"
"2847","2","Stellt den aktuellen Datenbankstatus dar. Klicken Sie auf den Link, um die entsprechenden Daten zu verwalten."
"2847","1","Displays the current database status. Click on the link to manage the corresponding data."
"2848","2","Zur Inventarverwaltung"
"2848","1","Go to the inventory management"
"2849","2","<b>%d</b> Besitzer sind in der Datenbank registriert."
"2849","1","There are <b>%d</b> owners registered in the database."
"2850","2","Inventar"
"2850","1","Inventory"
"2851","2","Keine Kategorie gefunden. Neue hinzufügen."
"2851","1","No category found. Add a new one"
"2852","2","Feldkategorie hinzufügen"
"2852","1","Add field category"
"2853","2","Es gibt <b>%d</b> Positionen in der Inventardatenbank."
"2853","1","There are <b>%d</b> items in the inventory database."
"2854","2","Kategorieverwaltung"
"2854","1","Category management"
"2855","2","Name der Position"
"2855","1","Item name"
"2856","2","Ort"
"2856","1","Place"
"2857","2","Code"
"2857","1","Code"
"2858","2","Kaufdatum"
"2858","1","Date of purchase"
"2859","2","Keine Position gefunden. Neue hinzufügen."
"2859","1","No items found. Add a new one."
"2860","2","Inventar-Positionen"
"2860","1","Inventory items"
"2862","2","Kostenstelle für die Position einfügen"
"2862","1","Insert the cost center of this item"
"2863","2","Name der Position eingeben."
"2863","1","Insert the name of the inventory item."
"2864","2","Datum der Garantie eingeben. Bitte im ISO-Format: YYYY-MM-DD"
"2864","1","Insert the guaranty date. Use ISO format YYYY-MM-DD"
"2865","2","Position hinzufügen"
"2865","1","Add item"
"2866","2","Rechnungsnummer"
"2866","1","Invoice number"
"2867","2","Registrierungsnummer"
"2867","1","Registration number"
"2869","2","Neuen Besitzer hinzufügen"
"2869","1","Add a new owner"
"2870","2","Besitzer hinzufügen"
"2870","1","Add owner"
"2871","2","Benutzen Sie dieses Feld, wenn das Unternehmen nicht in der LIste enthalten ist."
"2871","1","Use this field if the company is not in the list."
"2872","2","Neues Unternehmen"
"2872","1","New company"
"2873","2","Geben Sie den Standort der Position an"
"2873","1","Instert the location of this item"
"2874","2","Es sind <b>%d</b> Felder in <b>%d</b> Kategorien in der Datenbank gespeichert."
"2874","1","There are <b>%d</b> fields ordered by <b>%d</b> categories stored in the database."
"2875","2","Diese Gruppe enthält MIME-Typen. Löschen ist daher nicht möglich."
"2875","1","There are mimetypes in this group. Deletion is therefore not possible."
"2876","2","Dateien in der MediaDB sind mit diesem MIME-Typ verknüpft. Löschen ist daher nicht möglich."
"2876","1","There are files associated with this mimetype. Deletion is therefore not possible."
"2877","2","Dateien in der MediaDB sind mit diesem MIME-Typ verknüpft. Löschen ist daher nicht möglich."
"2877","1","There are files associated with this mimetype. Deletion is therefore not possible."
"2879","2","MIME-Gruppe ""%s"" (#%d) hinzugefügt."
"2879","1","Mimegroup ""%s"" (#%d) added."
"2880","2","Möchten Sie die MIME-Gruppe ""%s"" wirklich löschen?"
"2880","1","Do you really want to delete mimegroup ""%s""?"
"2882","2","Übersetzungen für MIME-Gruppe #%d gelöscht."
"2882","1","Translations for mimegroup #%d deleted."
"2881","2","MIME-Gruppe #%d gelöscht."
"2881","1","Mimegroup #%d deleted."
"2884","2","Möchten Sie den MIME-Typ ""%s"" wirklich löschen?"
"2884","1","Do you really want to delete mimetype ""%s""?"
"2885","2","MIME-Typ ""%s"" (#%d) gelöscht."
"2885","1","Mimetype ""%s"" (#%d) deleted."
"2886","2","MIME-Typ ""%s"" (#%d) hinzugefügt."
"2886","1","Mimetype ""%s"" (#%d) added."
"2887","2","Die Endung ""%s"" ist bereits für den MIME-Typ ""%s"" registriert."
"2887","1","Extension ""%s"" is already registered to mimetype ""%s""."
"2888","2","Endung löschen"
"2888","1","Delete extension"
"2889","2","Der MIME-Typ ""%s"" existiert bereits in der MIME-Gruppe ""%s""."
"2889","1","Mimetype ""%s"" already exists in mimegroup ""%s""."
"2890","2","Endungen für MIME-Typ ""%s"" (#%d) gelöscht."
"2890","1","Mimetype extensions for mimetype ""%s"" (#%d) deleted."
"2891","2","Login-Verfahren"
"2891","1","Login policy"
"2892","2","Login mit Benutzernamen erlauben"
"2892","1","Allow login by handle"
"2893","2","Avatar-Standard-Größe"
"2893","1","Default avatar size"
"2894","2","Männlicher Standardavatar"
"2894","1","Male default avatar"
"2895","2","Weiblicher Standardavatar"
"2895","1","Female default avatar"
"2896","2","Standardavatare"
"2896","1","Default avatars"
"2897","2","Allgemeiner Standardavatar"
"2897","1","General default avatar"
"2898","2","Standardgröße"
"2898","1","Default size"
"2899","2","Männlicher Avatar"
"2899","1","Male avatar"
"2900","2","Weiblicher Avatar"
"2900","1","Female avatar"
"2901","2","Allgemeiner Avatar"
"2901","1","General avatar"
"2902","2","Standardwerte wiederherstellen"
"2902","1","Restore default settings"
"2903","2","Staat hinzufügen"
"2903","1","Add state"
"2904","2","Sie haben nicht die notwendigen Rechte."
"2904","1","You don't have the needed permissions."
